paragraph_id,text,article_title,article_url,source_portal,publish_date,aceh_confidence,word_count,query_used,collector,topic,topic_score,topic_method,sentiment,sentiment_pos_count,sentiment_neg_count,sentiment_method,labeling_notes
4424,"Universitas Muhamamdiyah Aceh (Unmuha) salah satu perguruan tinggi Muhammadiyah yang berlokasi di Kota Banda Aceh, Provinsi Aceh yang saat ini memilili 7 Fakultas dengan 22 Program Studi terdiri dari S2, S1 dan D3 dan sudah terakreditasi","Pengenalan UMKM, IBK Unmuha Adakan Kuliah Tamu",https://kumparan.com/humas-1656683714546549322/pengenalan-umkm-ibk-unmuha-adakan-kuliah-tamu-1z7L7Gd7Ak8,kumparan.com,"Tue, 25 Oct 2022 07:00:00 GMT",high,36,inkubator bisnis Aceh,Aulia,ecosystem,5.0,article_propagated,neutral,0,0,auto,
4425,"Pusat Inkubator Bisnis dan Kewirausahaan Universitas Muhammadiyah Aceh (IBK UNMUHA), menyelenggarakan kuliah tamu kepada mahasiwa Unmuha dengan tema UMKM pilihan berkarir bagi generasi milenial kampus. Di aula Fakultas Ekonomi Unmuha Senin, 24 Oktober 2022.","Pengenalan UMKM, IBK Unmuha Adakan Kuliah Tamu",https://kumparan.com/humas-1656683714546549322/pengenalan-umkm-ibk-unmuha-adakan-kuliah-tamu-1z7L7Gd7Ak8,kumparan.com,"Tue, 25 Oct 2022 07:00:00 GMT",high,34,inkubator bisnis Aceh,Aulia,ecosystem,5.0,auto,neutral,0,0,auto,
4426,"Kuliah tamu tersebut terlaksanaka atas kerjasama IBK Unmuha dengan Lembaga Layanan Pendidikan Tinggi (LLDikti) Wilayah XIII Aceh, Bank Indoneisa dan Anara Group.","Pengenalan UMKM, IBK Unmuha Adakan Kuliah Tamu",https://kumparan.com/humas-1656683714546549322/pengenalan-umkm-ibk-unmuha-adakan-kuliah-tamu-1z7L7Gd7Ak8,kumparan.com,"Tue, 25 Oct 2022 07:00:00 GMT",high,22,inkubator bisnis Aceh,Aulia,ecosystem,5.0,article_propagated,neutral,0,0,auto,
4427,"Kegiatan ini di isi oleh tiga narasumber yaitu Leny Novita (kepala tim implementasi kebijakan ekonomi daerah kantor perwakilan Bank Indonesia Provinsi Aceh), Muhammad Julian Rudyanto (devisi sistem pembayaran Bank Indonesia Aceh) dan Desi Anara Desky (CEO Anara Group) serta di pandu oleh moderator Syamsidar, SE,M.Si, Ak (Wakil Dekan 3 FE Unmuha).","Pengenalan UMKM, IBK Unmuha Adakan Kuliah Tamu",https://kumparan.com/humas-1656683714546549322/pengenalan-umkm-ibk-unmuha-adakan-kuliah-tamu-1z7L7Gd7Ak8,kumparan.com,"Tue, 25 Oct 2022 07:00:00 GMT",high,51,inkubator bisnis Aceh,Aulia,ecosystem,5.0,article_propagated,neutral,0,0,auto,
4428,"Dalam sambutannya Drs. Tarmizi Gadeng, SE, M.Si, MM selaku koordinator IBK Unmuha menyampaikan terima kasih kepada LLDikti Wilayah XIII Aceh, Bank Indonesia dan Anara Group yang sudah bekerjasama dengan IBK Unmuha dalam rangka kuliah tamu ini.","Pengenalan UMKM, IBK Unmuha Adakan Kuliah Tamu",https://kumparan.com/humas-1656683714546549322/pengenalan-umkm-ibk-unmuha-adakan-kuliah-tamu-1z7L7Gd7Ak8,kumparan.com,"Tue, 25 Oct 2022 07:00:00 GMT",high,36,inkubator bisnis Aceh,Aulia,ecosystem,5.0,article_propagated,neutral,0,0,auto,
4429,"kita sangat bersyukur atas terlaksana kegiatan ini semoga ini menjadi pijakan awal untuk saling berkolaborasi antara BI dan Anara Group, guna mendampingi mahasiswa dan alumni yang konsen terhadap pembentukan UMKM.","Pengenalan UMKM, IBK Unmuha Adakan Kuliah Tamu",https://kumparan.com/humas-1656683714546549322/pengenalan-umkm-ibk-unmuha-adakan-kuliah-tamu-1z7L7Gd7Ak8,kumparan.com,"Tue, 25 Oct 2022 07:00:00 GMT",low,30,inkubator bisnis Aceh,Aulia,ecosystem,5.0,article_propagated,neutral,0,0,auto,
4430,"Sementara itu kepala LLDikti Wilayah XIII Aceh yang diwakili oleh Kasubbag Akademik Zainal menyammpaikan terima kasih kepada IBK Unmuha yang sudah menyelenggarakan kegiatan ini, memang harapannya saat ini semua jurusan sudah harus membentuk kurikulum yang berjiwa kewirausahaan untuk mahasiswanya, supaya mahasiswa bukan orientasi mencari kerja bila selesai nantinya harapan Zainal.","Pengenalan UMKM, IBK Unmuha Adakan Kuliah Tamu",https://kumparan.com/humas-1656683714546549322/pengenalan-umkm-ibk-unmuha-adakan-kuliah-tamu-1z7L7Gd7Ak8,kumparan.com,"Tue, 25 Oct 2022 07:00:00 GMT",high,50,inkubator bisnis Aceh,Aulia,ecosystem,5.0,article_propagated,neutral,1,0,auto,
4431,"Adapun materi yang disampaikan oleh tim dari BI yaitu kebijakan Bank Indonesia dalam menjaga kestabilan nilai rupiah, kebijakan dalam mendukung UMKM dan metode pembayaran mengguanakan qris. Sementara dari anara group kiat-kiat membangun dan menjalankan usaha kecil dan anara group dalam waktu dekat akan membuka mall UMKM Aceh dan siap menampung semua hasil UMKM termasuk dari mahasiswa dan alumni Unmuha.","Pengenalan UMKM, IBK Unmuha Adakan Kuliah Tamu",https://kumparan.com/humas-1656683714546549322/pengenalan-umkm-ibk-unmuha-adakan-kuliah-tamu-1z7L7Gd7Ak8,kumparan.com,"Tue, 25 Oct 2022 07:00:00 GMT",high,59,inkubator bisnis Aceh,Aulia,digitalization,3.0,auto,neutral,1,0,auto,
4432,Antusias mahasiswa dalam mengikuti kuliah tamu ini sangat terarasa terlihat dari banyaknya yang menanyakan kepada para narasumber.,"Pengenalan UMKM, IBK Unmuha Adakan Kuliah Tamu",https://kumparan.com/humas-1656683714546549322/pengenalan-umkm-ibk-unmuha-adakan-kuliah-tamu-1z7L7Gd7Ak8,kumparan.com,"Tue, 25 Oct 2022 07:00:00 GMT",low,17,inkubator bisnis Aceh,Aulia,ecosystem,5.0,article_propagated,neutral,0,0,auto,
4433,Diakhir sesi kegiatan ini juga di tanda tangani nota kesepahaman antara IBK Unmuha dengan Anara Group.,"Pengenalan UMKM, IBK Unmuha Adakan Kuliah Tamu",https://kumparan.com/humas-1656683714546549322/pengenalan-umkm-ibk-unmuha-adakan-kuliah-tamu-1z7L7Gd7Ak8,kumparan.com,"Tue, 25 Oct 2022 07:00:00 GMT",low,16,inkubator bisnis Aceh,Aulia,ecosystem,5.0,article_propagated,neutral,0,0,auto,
4434,LHOKSEUMAWE- Penyebaran wabah corona yang begitu cepat tentunya ikut mempengaruhi putaran roda ekonomi dan sejumlah sektor usaha di tanah air hampir nyaris terhenti.,Bisnis Ikan Hias Menggeliat di Tengah Corona,https://www.ajnn.net/news/bisnis-ikan-hias-menggeliat-di-tengah-corona/index.html,ajnn.net,"Sun, 19 Apr 2020 07:00:00 GMT",high,23,inkubator bisnis Aceh,Aulia,success_story,5.0,article_propagated,neutral,0,0,auto,
4435,"Pada saat sejumlah usaha 'gulung tikar' di tengah pandemi paparan Covid-19, seorang peternak yang menekuni bisnis budi daya ikan hias jenis guppy di Desa Uteungkot, Kecamatan Muara Dua, Kota Lhokseumawe malah meraup untung besar.",Bisnis Ikan Hias Menggeliat di Tengah Corona,https://www.ajnn.net/news/bisnis-ikan-hias-menggeliat-di-tengah-corona/index.html,ajnn.net,"Sun, 19 Apr 2020 07:00:00 GMT",high,34,inkubator bisnis Aceh,Aulia,success_story,5.0,article_propagated,neutral,0,1,auto,
4436,"Syazali (34) sebenarnya tidak memiliki keahlian dalam budidaya ikan, namun berawal dari hobi dan ketekunan, seorang seniman pahat alat etnis Aceh itu. Bahkan ikan hasil budidayanya telah dikirim ke hampir seluruh pelosok nusantara dan juga mancanegara.",Bisnis Ikan Hias Menggeliat di Tengah Corona,https://www.ajnn.net/news/bisnis-ikan-hias-menggeliat-di-tengah-corona/index.html,ajnn.net,"Sun, 19 Apr 2020 07:00:00 GMT",high,36,inkubator bisnis Aceh,Aulia,success_story,5.0,article_propagated,neutral,0,0,auto,
4437,"Saat AJNN. Net berkunjung ke rumahnya, ribuan ekor ikan guppy berada di puluhan jejeran akuarium. Puluhan jenis ikan kecil dengan ekor dan corak warna warni itu adalah buah ketekunan Syazali dalam teknik perkawinan silang ikan guppy.",Bisnis Ikan Hias Menggeliat di Tengah Corona,https://www.ajnn.net/news/bisnis-ikan-hias-menggeliat-di-tengah-corona/index.html,ajnn.net,"Sun, 19 Apr 2020 07:00:00 GMT",low,36,inkubator bisnis Aceh,Aulia,success_story,5.0,article_propagated,neutral,0,0,auto,
4438,"Dalam mengembangbiakkan ikan guppy selama tiga tahun terakhir, Syazali mengukir sejumlah prestasi dari berbagai kontes ikan guppy, salah satunya Syazali pernah meraih juara kategori Top Sword Se- Indonesia. Walau itu awalnya hannya berbekal sepasang guppy yang diperoleh Syazali dari seorang teman.",Bisnis Ikan Hias Menggeliat di Tengah Corona,https://www.ajnn.net/news/bisnis-ikan-hias-menggeliat-di-tengah-corona/index.html,ajnn.net,"Sun, 19 Apr 2020 07:00:00 GMT",low,41,inkubator bisnis Aceh,Aulia,success_story,5.0,auto,positive,2,0,auto,
4439,"Dengan modal Rp 150 ribu Syazali terus mengembangkan usahanya secara perlahan tapi pasti, seiring waktu berjalan Syazali semakin terpesona dengan si mungil berekor cantik itu hingga mengepakkan sayap dalam menyediakan pakan makanan dan aksesoris ikan hias.",Bisnis Ikan Hias Menggeliat di Tengah Corona,https://www.ajnn.net/news/bisnis-ikan-hias-menggeliat-di-tengah-corona/index.html,ajnn.net,"Sun, 19 Apr 2020 07:00:00 GMT",low,36,inkubator bisnis Aceh,Aulia,success_story,5.0,article_propagated,neutral,0,0,auto,
4440,"""Awalnya sih hanya dari hoby saja, kemudian terus dikembangbiakkan dengan dengan berbagai jenis ikan guppy lainya di rumah,"" kata Syazali Minggu (19/4).",Bisnis Ikan Hias Menggeliat di Tengah Corona,https://www.ajnn.net/news/bisnis-ikan-hias-menggeliat-di-tengah-corona/index.html,ajnn.net,"Sun, 19 Apr 2020 07:00:00 GMT",low,22,inkubator bisnis Aceh,Aulia,success_story,5.0,article_propagated,neutral,0,0,auto,
4441,Ikan guppy air tawar tersebut banyak diminati orang karena keindahan liyuk ekornya dengan aneka ragam warna. Jadi akan tampak indah ketika ditempatkan di akuarium sebagai hiasan ruangan.,Bisnis Ikan Hias Menggeliat di Tengah Corona,https://www.ajnn.net/news/bisnis-ikan-hias-menggeliat-di-tengah-corona/index.html,ajnn.net,"Sun, 19 Apr 2020 07:00:00 GMT",low,27,inkubator bisnis Aceh,Aulia,success_story,5.0,article_propagated,neutral,0,0,auto,
4442,"""Selama wabah corona malah pesanan ikan hias guppy dari luar daerah meningkat pesat hingga sepuluh kali lipat dari hari- hari biasa,"" ujarnya.",Bisnis Ikan Hias Menggeliat di Tengah Corona,https://www.ajnn.net/news/bisnis-ikan-hias-menggeliat-di-tengah-corona/index.html,ajnn.net,"Sun, 19 Apr 2020 07:00:00 GMT",low,22,inkubator bisnis Aceh,Aulia,success_story,5.0,article_propagated,neutral,1,0,auto,
4443,"Selain itu kata dia, ikan guppy bukanlah tipikal ikan petarung atau ikan individual. Ikan guppy malah akan lebih menarik terlihat dan bersahabat ketika ditempatkan dalam satu akuarium dalam jumlah banyak meski sama- sama penjantan.",Bisnis Ikan Hias Menggeliat di Tengah Corona,https://www.ajnn.net/news/bisnis-ikan-hias-menggeliat-di-tengah-corona/index.html,ajnn.net,"Sun, 19 Apr 2020 07:00:00 GMT",low,34,inkubator bisnis Aceh,Aulia,success_story,5.0,article_propagated,neutral,0,0,auto,
4444,"Di rumahnya, Syazali memiliki 20 pasang lebih jenis ikan guppy original. Masing- masing ikan guppy juga memiliki harga yang bervariasi. Untuk yang paling mahal Syazali pernah menjual Rp 2 juta sepasang.",Bisnis Ikan Hias Menggeliat di Tengah Corona,https://www.ajnn.net/news/bisnis-ikan-hias-menggeliat-di-tengah-corona/index.html,ajnn.net,"Sun, 19 Apr 2020 07:00:00 GMT",low,31,inkubator bisnis Aceh,Aulia,success_story,5.0,article_propagated,neutral,0,1,auto,
4445,"""Adapun jenis nama ikan guppy di rumah adalah, guppy jenis blue gras, metal yellow, silver lace, young pair, black moscow, blue moscow, german platinum, green red dragon, grass, mosaic, pink white, japan Blue dan beberapa jenis nama lainnya,"" sebut Syazali",Bisnis Ikan Hias Menggeliat di Tengah Corona,https://www.ajnn.net/news/bisnis-ikan-hias-menggeliat-di-tengah-corona/index.html,ajnn.net,"Sun, 19 Apr 2020 07:00:00 GMT",low,40,inkubator bisnis Aceh,Aulia,success_story,5.0,article_propagated,neutral,0,0,auto,
4446,"Dirinya mengaku saat ini mereka sudah ada komunitas Aceh Guppy Comunity (AGC) di Aceh. Malah dirinya sudah mulai pesan ikan guppy langsung dari luar negeri seperti, Thailand, Hongkong, Malaysia hingga Taiwan.",Bisnis Ikan Hias Menggeliat di Tengah Corona,https://www.ajnn.net/news/bisnis-ikan-hias-menggeliat-di-tengah-corona/index.html,ajnn.net,"Sun, 19 Apr 2020 07:00:00 GMT",high,31,inkubator bisnis Aceh,Aulia,success_story,5.0,article_propagated,neutral,0,0,auto,
4447,Dari hasil budidaya ikan guppy dia Rp 10 hingga 15 juta sebulan. Kondisi saat ini pendapat bertambah 10 kali lipat dari hari biasa.,Bisnis Ikan Hias Menggeliat di Tengah Corona,https://www.ajnn.net/news/bisnis-ikan-hias-menggeliat-di-tengah-corona/index.html,ajnn.net,"Sun, 19 Apr 2020 07:00:00 GMT",low,23,inkubator bisnis Aceh,Aulia,success_story,5.0,article_propagated,neutral,0,0,auto,
4448,"""Kedepannya selain aksesoris rencananya akan kita kembangkan lagi melalui aqua skep (tamanan dalam akuarium),"" tandas Syazali.",Bisnis Ikan Hias Menggeliat di Tengah Corona,https://www.ajnn.net/news/bisnis-ikan-hias-menggeliat-di-tengah-corona/index.html,ajnn.net,"Sun, 19 Apr 2020 07:00:00 GMT",low,16,inkubator bisnis Aceh,Aulia,success_story,5.0,article_propagated,neutral,0,0,auto,
4449,"Dinas Syariat Islam (DSI) Kota Banda Aceh menggelar Pelatihan Dakwah Digital yang berlangsung pada 2122 Mei 2026 di Hotel Al Hanifi, Banda Aceh. Kegiatan tersebut diikuti 50 peserta yang berasal dari komunitas dakwah dan media sosial, dai dan daiyah, Ibu Profesional Aceh, hingga para konten kreator.","DSI Banda Aceh Gelar Pelatihan Dakwah Digital, Dorong Dai Kreatif dan Adaptif di Era Media Sosial",https://syariatislam.bandaacehkota.go.id/2026/05/24/dsi-banda-aceh-gelar-pelatihan-dakwah-digital-dorong-dai-kreatif-dan-adaptif-di-era-media-sosial/,syariatislam.bandaacehkota.go.id,2026-05-24,high,46,pelatihan digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
4450,"Pelatihan dibuka Wali Kota Banda Aceh yang diwakili Asisten I Sekdako Banda Aceh, Bachtiar, S.Sos. M.Si dalam sambutannya, Bakhtiar mengatakan dakwah digital merupakan bentuk adaptasi metode dakwah terhadap perkembangan zaman dengan memanfaatkan media digital sebagai sarana penyampaian pesan-pesan Islam yang moderat, edukatif, dan inspiratif.","DSI Banda Aceh Gelar Pelatihan Dakwah Digital, Dorong Dai Kreatif dan Adaptif di Era Media Sosial",https://syariatislam.bandaacehkota.go.id/2026/05/24/dsi-banda-aceh-gelar-pelatihan-dakwah-digital-dorong-dai-kreatif-dan-adaptif-di-era-media-sosial/,syariatislam.bandaacehkota.go.id,2026-05-24,high,44,pelatihan digital Aceh,Aulia,,2.0,needs_review,neutral,1,0,auto,
4451,"Menurutnya, perkembangan teknologi informasi harus dijadikan peluang besar untuk memperkuat syiar Islam, terutama di tengah dominasi media sosial dalam kehidupan masyarakat saat ini.","DSI Banda Aceh Gelar Pelatihan Dakwah Digital, Dorong Dai Kreatif dan Adaptif di Era Media Sosial",https://syariatislam.bandaacehkota.go.id/2026/05/24/dsi-banda-aceh-gelar-pelatihan-dakwah-digital-dorong-dai-kreatif-dan-adaptif-di-era-media-sosial/,syariatislam.bandaacehkota.go.id,2026-05-24,medium,23,pelatihan digital Aceh,Aulia,digitalization,3.0,auto,positive,2,0,auto,
4452,"Media sosial harus dimanfaatkan sebagai sarana memperkuat akhlak dan peradaban. Konten-konten negatif yang merusak nilai harus dikalahkan oleh konten positif dan dakwah yang menyejukkan, kata Bachtiar.","DSI Banda Aceh Gelar Pelatihan Dakwah Digital, Dorong Dai Kreatif dan Adaptif di Era Media Sosial",https://syariatislam.bandaacehkota.go.id/2026/05/24/dsi-banda-aceh-gelar-pelatihan-dakwah-digital-dorong-dai-kreatif-dan-adaptif-di-era-media-sosial/,syariatislam.bandaacehkota.go.id,2026-05-24,medium,26,pelatihan digital Aceh,Aulia,,1.0,needs_review,neutral,0,0,auto,
4453,"Ia menyebutkan, masih banyak dai, penggiat dakwah, remaja masjid, dan pemuda yang belum memiliki keterampilan teknis maupun strategi komunikasi digital yang memadai. Karena itu, pelatihan tersebut diharapkan mampu meningkatkan kapasitas sumber daya manusia dalam memproduksi, mengelola, dan menyebarluaskan konten dakwah yang kreatif dan berkualitas.","DSI Banda Aceh Gelar Pelatihan Dakwah Digital, Dorong Dai Kreatif dan Adaptif di Era Media Sosial",https://syariatislam.bandaacehkota.go.id/2026/05/24/dsi-banda-aceh-gelar-pelatihan-dakwah-digital-dorong-dai-kreatif-dan-adaptif-di-era-media-sosial/,syariatislam.bandaacehkota.go.id,2026-05-24,medium,44,pelatihan digital Aceh,Aulia,talent,7.0,auto,neutral,0,0,auto,
4454,"Bakhtiar juga menekankan pentingnya peran dai, konten kreator, komunitas dakwah, dan pegiat media sosial sebagai agen perubahan akhlak dan karakter di ruang digital.","DSI Banda Aceh Gelar Pelatihan Dakwah Digital, Dorong Dai Kreatif dan Adaptif di Era Media Sosial",https://syariatislam.bandaacehkota.go.id/2026/05/24/dsi-banda-aceh-gelar-pelatihan-dakwah-digital-dorong-dai-kreatif-dan-adaptif-di-era-media-sosial/,syariatislam.bandaacehkota.go.id,2026-05-24,medium,23,pelatihan digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
4455,"Selain itu, kata dia, komunitas dakwah seperti AKRAB dan Raisul Fata diharapkan dapat membangun ruang belajar bersama dan memperluas jangkauan dakwah melalui kegiatan daring maupun luring.","DSI Banda Aceh Gelar Pelatihan Dakwah Digital, Dorong Dai Kreatif dan Adaptif di Era Media Sosial",https://syariatislam.bandaacehkota.go.id/2026/05/24/dsi-banda-aceh-gelar-pelatihan-dakwah-digital-dorong-dai-kreatif-dan-adaptif-di-era-media-sosial/,syariatislam.bandaacehkota.go.id,2026-05-24,medium,26,pelatihan digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
4456,"Bakhtiar turut menyoroti pentingnya peran perempuan dalam membangun ekosistem digital yang sehat dan Islami. Menurutnya, Ibu Profesional Aceh memiliki pengaruh besar dalam pendidikan keluarga dan pembentukan karakter generasi muda melalui media digital.","DSI Banda Aceh Gelar Pelatihan Dakwah Digital, Dorong Dai Kreatif dan Adaptif di Era Media Sosial",https://syariatislam.bandaacehkota.go.id/2026/05/24/dsi-banda-aceh-gelar-pelatihan-dakwah-digital-dorong-dai-kreatif-dan-adaptif-di-era-media-sosial/,syariatislam.bandaacehkota.go.id,2026-05-24,high,32,pelatihan digital Aceh,Aulia,ecosystem,5.0,auto,neutral,0,0,auto,
4457,"Sementara itu, Kepala DSI Kota Banda Aceh, Alimsyah, S.Pd., MS didampingi Kepala Bidang Pengembangan Syariah, Wirzaini Usman, S.HI., M.I.Kom mengatakan kegiatan tersebut bertujuan meningkatkan pemahaman peserta terkait konsep dan urgensi dakwah digital.","DSI Banda Aceh Gelar Pelatihan Dakwah Digital, Dorong Dai Kreatif dan Adaptif di Era Media Sosial",https://syariatislam.bandaacehkota.go.id/2026/05/24/dsi-banda-aceh-gelar-pelatihan-dakwah-digital-dorong-dai-kreatif-dan-adaptif-di-era-media-sosial/,syariatislam.bandaacehkota.go.id,2026-05-24,high,32,pelatihan digital Aceh,Aulia,,2.0,needs_review,neutral,1,0,auto,
4458,"Pelatihan ini juga membekali peserta dengan keterampilan dasar pembuatan konten dakwah digital dan meningkatkan kemampuan dalam memanfaatkan media sosial sebagai sarana dakwah, kata Alimsyah.","DSI Banda Aceh Gelar Pelatihan Dakwah Digital, Dorong Dai Kreatif dan Adaptif di Era Media Sosial",https://syariatislam.bandaacehkota.go.id/2026/05/24/dsi-banda-aceh-gelar-pelatihan-dakwah-digital-dorong-dai-kreatif-dan-adaptif-di-era-media-sosial/,syariatislam.bandaacehkota.go.id,2026-05-24,medium,24,pelatihan digital Aceh,Aulia,talent,4.0,auto,neutral,0,0,auto,
4459,"Ia menambahkan, kegiatan tersebut diharapkan mampu melahirkan dai dan pegiat dakwah yang adaptif terhadap perkembangan teknologi, sekaligus memperkuat peran media digital dalam menyebarkan nilai-nilai Islam rahmatan lil alamin.","DSI Banda Aceh Gelar Pelatihan Dakwah Digital, Dorong Dai Kreatif dan Adaptif di Era Media Sosial",https://syariatislam.bandaacehkota.go.id/2026/05/24/dsi-banda-aceh-gelar-pelatihan-dakwah-digital-dorong-dai-kreatif-dan-adaptif-di-era-media-sosial/,syariatislam.bandaacehkota.go.id,2026-05-24,medium,28,pelatihan digital Aceh,Aulia,digitalization,3.0,auto,neutral,1,0,auto,
4460,"Adapun pemateri dalam pelatihan tersebut yakni Wali Kota Banda Aceh, Hj. Illiza Saaduddin Djamal, SE, Kepala DSI Kota Banda Aceh Alimsyah, S.Pd., MS, penceramah nasional Dr. Tgk. H. Amri Fatmi, Lc., MA, serta konten kreator Muhammad Al-Munawwir atau Awien Syuib.","DSI Banda Aceh Gelar Pelatihan Dakwah Digital, Dorong Dai Kreatif dan Adaptif di Era Media Sosial",https://syariatislam.bandaacehkota.go.id/2026/05/24/dsi-banda-aceh-gelar-pelatihan-dakwah-digital-dorong-dai-kreatif-dan-adaptif-di-era-media-sosial/,syariatislam.bandaacehkota.go.id,2026-05-24,high,40,pelatihan digital Aceh,Aulia,,2.0,needs_review,neutral,0,0,auto,
